feature,direction,current_val,global_mean,action,owner,impact_score,is_proxy,customer_idx,churn_proba
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16115,0.560403881955328
monthsinservice,increase,7.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,1.2,False,16148,0.6772923194713978
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,16148,0.6772923194713978
monthlyrevenue,increase,20.05,58.8,Bundle additional services at no cost to boost value,Sales,0.872,False,16148,0.6772923194713978
monthlyminutes,increase,16.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.962,False,16157,0.5626636677239585
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16157,0.5626636677239585
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,16157,0.5626636677239585
monthlyminutes,increase,38.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.921,False,16163,0.5408961026175698
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16163,0.5408961026175698
monthlyrevenue,increase,35.73,58.8,Bundle additional services at no cost to boost value,Sales,0.519,False,16163,0.5408961026175698
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16167,0.5601837582920715
monthlyminutes,increase,114.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.777,False,16167,0.5601837582920715
monthlyrevenue,increase,35.93,58.8,Bundle additional services at no cost to boost value,Sales,0.515,False,16167,0.5601837582920715
monthlyminutes,increase,18.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.958,False,16177,0.7204574617402407
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16177,0.7204574617402407
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,16177,0.7204574617402407
customercarecalls,decrease,8.0,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,1.203,True,16181,0.5381060371829698
droppedcalls,decrease,14.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.883,False,16181,0.5381060371829698
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16181,0.5381060371829698
monthlyrevenue,increase,14.06,58.8,Bundle additional services at no cost to boost value,Sales,1.007,False,16191,0.5445879775370427
monthlyminutes,increase,28.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.94,False,16191,0.5445879775370427
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16191,0.5445879775370427
blockedcalls,decrease,16.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.116,False,16211,0.5223397800081532
droppedcalls,decrease,16.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.104,False,16211,0.5223397800081532
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16211,0.5223397800081532
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16212,0.5143307269663808
overageminutes,decrease,112.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.747,False,16212,0.5143307269663808
percchangeminutes,increase,-628.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.403,False,16213,0.5876065006065615
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16213,0.5876065006065615
percchangerevenues,increase,-26.2,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.634,False,16213,0.5876065006065615
monthlyminutes,increase,28.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.94,False,16227,0.5746966079482222
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16227,0.5746966079482222
monthlyrevenue,increase,39.51,58.8,Bundle additional services at no cost to boost value,Sales,0.434,False,16227,0.5746966079482222
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,16249,0.7588779023016808
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16249,0.7588779023016808
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,16249,0.7588779023016808
monthlyminutes,increase,17.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.96,False,16256,0.5073170509583582
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16256,0.5073170509583582
monthlyrevenue,increase,30.15,58.8,Bundle additional services at no cost to boost value,Sales,0.645,False,16256,0.5073170509583582
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16274,0.5933985937148154
monthlyminutes,increase,108.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.788,False,16274,0.5933985937148154
monthlyrevenue,increase,34.99,58.8,Bundle additional services at no cost to boost value,Sales,0.536,False,16274,0.5933985937148154
overageminutes,decrease,318.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.883,False,16280,0.576373170688407
directorassistedcalls,decrease,6.68,0.89,Enable self-service directory app + customer education,Digital,2.6,False,16280,0.576373170688407
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16280,0.576373170688407
monthlyminutes,increase,20.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.955,False,16284,0.6822262134377349
monthlyrevenue,increase,16.44,58.8,Bundle additional services at no cost to boost value,Sales,0.953,False,16284,0.6822262134377349
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16284,0.6822262134377349
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,16294,0.5064356847359813
monthlyminutes,increase,15.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.964,False,16294,0.5064356847359813
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16294,0.5064356847359813
percchangeminutes,increase,-672.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.574,False,16299,0.6661455167873742
droppedcalls,decrease,22.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.768,False,16299,0.6661455167873742
overageminutes,decrease,187.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.525,False,16299,0.6661455167873742
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,16302,0.5959623023214666
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,16302,0.5959623023214666
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16302,0.5959623023214666
droppedcalls,decrease,16.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.182,False,16315,0.5052521509322848
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16315,0.5052521509322848
overageminutes,decrease,76.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.374,False,16315,0.5052521509322848
monthlyminutes,increase,1.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.991,False,16324,0.5015208687932311
monthlyrevenue,increase,19.99,58.8,Bundle additional services at no cost to boost value,Sales,0.873,False,16324,0.5015208687932311
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16324,0.5015208687932311
overageminutes,decrease,136.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.996,False,16334,0.5299962393062878
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16334,0.5299962393062878
percchangeminutes,increase,-133.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.474,False,16334,0.5299962393062878
directorassistedcalls,decrease,3.96,0.89,Enable self-service directory app + customer education,Digital,1.378,False,16344,0.5801911484378243
percchangeminutes,increase,-282.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.054,False,16344,0.5801911484378243
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16344,0.5801911484378243
percchangerevenues,increase,-38.5,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.946,False,16349,0.5535414490811538
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16349,0.5535414490811538
percchangeminutes,increase,-211.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.778,False,16349,0.5535414490811538
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16359,0.6745305926597623
monthlyminutes,increase,228.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.562,False,16359,0.6745305926597623
monthlyrevenue,increase,40.14,58.8,Bundle additional services at no cost to boost value,Sales,0.42,False,16359,0.6745305926597623
percchangeminutes,increase,-232.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.859,False,16373,0.540848839642016
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16373,0.540848839642016
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,16373,0.540848839642016
directorassistedcalls,decrease,4.46,0.89,Enable self-service directory app + customer education,Digital,1.603,False,16386,0.5392175913328096
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16386,0.5392175913328096
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,16411,0.5000774073389008
monthlyminutes,increase,18.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.958,False,16411,0.5000774073389008
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16411,0.5000774073389008
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16429,0.5003410781660748
percchangeminutes,increase,-207.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.762,False,16429,0.5003410781660748
blockedcalls,decrease,7.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.33,False,16429,0.5003410781660748
monthlyminutes,increase,78.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.845,False,16442,0.6365677806639616
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16442,0.6365677806639616
monthlyrevenue,increase,30.21,58.8,Bundle additional services at no cost to boost value,Sales,0.643,False,16442,0.6365677806639616
percchangeminutes,increase,-343.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.292,False,16472,0.524480379667039
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16472,0.524480379667039
totalrecurringcharge,decrease,55.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.343,False,16472,0.524480379667039
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16477,0.5612743838269808
percchangeminutes,increase,-186.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.68,False,16477,0.5612743838269808
monthlyminutes,increase,258.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.505,False,16477,0.5612743838269808
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16482,0.5437176898661251
percchangeminutes,increase,-184.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.672,False,16482,0.5437176898661251
percchangerevenues,increase,-20.5,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.49,False,16482,0.5437176898661251
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,16508,0.7578027294291314
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16508,0.7578027294291314
monthlyrevenue,increase,34.99,58.8,Bundle additional services at no cost to boost value,Sales,0.536,False,16508,0.7578027294291314
monthlyminutes,increase,90.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.822,False,16509,0.5509429877846237
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16509,0.5509429877846237
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,16509,0.5509429877846237
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16523,0.5182178404169923
droppedcalls,decrease,10.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.441,False,16523,0.5182178404169923
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,16535,0.5749050420880699
monthlyrevenue,increase,24.63,58.8,Bundle additional services at no cost to boost value,Sales,0.769,False,16535,0.5749050420880699
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16535,0.5749050420880699
overageminutes,decrease,184.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.494,False,16549,0.5923111867541476
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16549,0.5923111867541476
monthlyminutes,increase,26.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.943,False,16560,0.6522114750223774
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16560,0.6522114750223774
monthlyrevenue,increase,42.49,58.8,Bundle additional services at no cost to boost value,Sales,0.367,False,16560,0.6522114750223774
percchangeminutes,increase,-767.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.944,False,16571,0.519076307198852
droppedcalls,decrease,16.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.104,False,16571,0.519076307198852
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16571,0.519076307198852
droppedcalls,decrease,64.0,6.01,Escalate to network ops for coverage improvement,Network Ops,6.412,False,16583,0.5355497087583039
blockedcalls,decrease,28.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,2.185,False,16583,0.5355497087583039
percchangeminutes,increase,-422.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.6,False,16583,0.5355497087583039
directorassistedcalls,decrease,8.91,0.89,Enable self-service directory app + customer education,Digital,3.602,False,16584,0.5406827215413332
percchangeminutes,increase,-931.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,3.584,False,16584,0.5406827215413332
customercarecalls,decrease,15.3,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,2.636,True,16584,0.5406827215413332
monthlyminutes,increase,25.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.945,False,16587,0.7541870872504702
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16587,0.7541870872504702
monthlyrevenue,increase,34.84,58.8,Bundle additional services at no cost to boost value,Sales,0.539,False,16587,0.7541870872504702
percchangeminutes,increase,-181.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.661,False,16596,0.5408535434513859
monthlyminutes,increase,181.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.65,False,16596,0.5408535434513859
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16596,0.5408535434513859
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,16602,0.6240437584850631
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16602,0.6240437584850631
monthlyrevenue,increase,34.99,58.8,Bundle additional services at no cost to boost value,Sales,0.536,False,16602,0.6240437584850631
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16613,0.5120846170925468
monthlyrevenue,increase,39.47,58.8,Bundle additional services at no cost to boost value,Sales,0.435,False,16613,0.5120846170925468
monthlyminutes,increase,332.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.365,False,16613,0.5120846170925468
overageminutes,decrease,283.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.52,False,16624,0.6542599056942066
customercarecalls,decrease,6.0,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,0.811,True,16624,0.6542599056942066
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16624,0.6542599056942066
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,16630,0.5712562630498702
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,16630,0.5712562630498702
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16630,0.5712562630498702
blockedcalls,decrease,45.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,3.765,False,16632,0.5102630342920266
directorassistedcalls,decrease,3.46,0.89,Enable self-service directory app + customer education,Digital,1.153,False,16632,0.5102630342920266
droppedcalls,decrease,14.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.883,False,16632,0.5102630342920266
blockedcalls,decrease,26.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,2.002,False,16666,0.5025225479252355
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16666,0.5025225479252355
percchangeminutes,increase,-174.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.633,False,16666,0.5025225479252355
droppedcalls,decrease,23.3,6.01,Escalate to network ops for coverage improvement,Network Ops,1.912,False,16672,0.5534308085446084
blockedcalls,decrease,15.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.061,False,16672,0.5534308085446084
percchangeminutes,increase,-229.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.848,False,16672,0.5534308085446084
monthlyminutes,increase,12.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.97,False,16675,0.5145939699337265
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16675,0.5145939699337265
monthlyrevenue,increase,34.99,58.8,Bundle additional services at no cost to boost value,Sales,0.536,False,16675,0.5145939699337265
overageminutes,decrease,193.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.587,False,16688,0.5351258312200926
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16688,0.5351258312200926
droppedcalls,decrease,9.7,6.01,Escalate to network ops for coverage improvement,Network Ops,0.408,False,16688,0.5351258312200926
overageminutes,decrease,174.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.39,False,16695,0.6085633475898147
blockedcalls,decrease,17.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.18,False,16695,0.6085633475898147
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,16695,0.6085633475898147
overageminutes,decrease,224.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.908,False,16705,0.5517253275269007
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,16705,0.5517253275269007
droppedcalls,decrease,9.7,6.01,Escalate to network ops for coverage improvement,Network Ops,0.408,False,16705,0.5517253275269007
monthsinservice,increase,8.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,1.098,False,16753,0.6692311111953706
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,16753,0.6692311111953706
monthlyrevenue,increase,38.99,58.8,Bundle additional services at no cost to boost value,Sales,0.446,False,16753,0.6692311111953706
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,16757,0.5285321826308105
monthlyminutes,increase,268.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.486,False,16757,0.5285321826308105
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,16852,0.6927654287572517
percchangerevenues,increase,-37.3,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.916,False,16852,0.6927654287572517
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,16852,0.6927654287572517
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,16880,0.7110026491927903
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,16880,0.7110026491927903
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,16880,0.7110026491927903
overageminutes,decrease,1074.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,10.72,False,16886,0.5431409839699359
directorassistedcalls,decrease,17.57,0.89,Enable self-service directory app + customer education,Digital,7.494,False,16886,0.5431409839699359
droppedcalls,decrease,42.3,6.01,Escalate to network ops for coverage improvement,Network Ops,4.012,False,16886,0.5431409839699359
totalrecurringcharge,decrease,70.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.973,False,16898,0.6190272884848285
monthlyminutes,increase,24.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.947,False,16898,0.6190272884848285
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,16898,0.6190272884848285
monthlyminutes,increase,100.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.804,False,16906,0.6249403344876273
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,16906,0.6249403344876273
monthlyrevenue,increase,38.99,58.8,Bundle additional services at no cost to boost value,Sales,0.446,False,16906,0.6249403344876273
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,16919,0.6023815737578386
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,16919,0.6023815737578386
percchangeminutes,increase,-116.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.407,False,16919,0.6023815737578386
monthlyminutes,increase,47.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.904,False,16920,0.5009860785513697
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,16920,0.5009860785513697
monthlyrevenue,increase,34.24,58.8,Bundle additional services at no cost to boost value,Sales,0.553,False,16920,0.5009860785513697
monthlyminutes,increase,20.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.955,False,16924,0.651548160866706
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,16924,0.651548160866706
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,16924,0.651548160866706
monthlyminutes,increase,3.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.987,False,16925,0.6628434183667009
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,16925,0.6628434183667009
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,16925,0.6628434183667009
droppedcalls,decrease,19.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.436,False,16963,0.6008612927704109
percchangeminutes,increase,-344.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.296,False,16963,0.6008612927704109
overageminutes,decrease,132.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.955,False,16963,0.6008612927704109
monthlyminutes,increase,41.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.915,False,16987,0.5226593140731075
monthlyrevenue,increase,19.86,58.8,Bundle additional services at no cost to boost value,Sales,0.876,False,16987,0.5226593140731075
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,16987,0.5226593140731075
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,16989,0.7353376820658354
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,16989,0.7353376820658354
monthlyrevenue,increase,39.99,58.8,Bundle additional services at no cost to boost value,Sales,0.423,False,16989,0.7353376820658354
blockedcalls,decrease,18.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.335,False,17004,0.6369010758333898
monthsinservice,increase,8.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,1.098,False,17004,0.6369010758333898
monthlyrevenue,increase,14.09,58.8,Bundle additional services at no cost to boost value,Sales,1.006,False,17004,0.6369010758333898
percchangerevenues,increase,-58.7,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.459,False,17008,0.5315235671987708
monthsinservice,increase,6.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,1.302,False,17008,0.5315235671987708
monthlyminutes,increase,170.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.671,False,17008,0.5315235671987708
percchangeminutes,increase,-326.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.226,False,17039,0.6042791339660756
overageminutes,decrease,144.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.079,False,17039,0.6042791339660756
droppedcalls,decrease,13.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.773,False,17039,0.6042791339660756
monthlyminutes,increase,1.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.991,False,17049,0.6892599749570938
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,17049,0.6892599749570938
monthlyrevenue,increase,37.24,58.8,Bundle additional services at no cost to boost value,Sales,0.485,False,17049,0.6892599749570938
monthlyminutes,increase,140.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.728,False,17054,0.5036029199928422
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,17054,0.5036029199928422
monthlyrevenue,increase,32.67,58.8,Bundle additional services at no cost to boost value,Sales,0.588,False,17054,0.5036029199928422
overageminutes,decrease,532.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,5.101,False,17130,0.6080378693884176
blockedcalls,decrease,34.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,2.76,False,17130,0.6080378693884176
droppedcalls,decrease,18.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.326,False,17130,0.6080378693884176
percchangerevenues,increase,-37.5,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.921,False,17167,0.5469350672547609
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,17167,0.5469350672547609
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,17167,0.5469350672547609
percchangeminutes,increase,-842.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,3.237,False,17188,0.5934848403297447
directorassistedcalls,decrease,5.69,0.89,Enable self-service directory app + customer education,Digital,2.155,False,17188,0.5934848403297447
percchangerevenues,increase,-85.4,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,2.136,False,17188,0.5934848403297447
monthlyrevenue,increase,6.4,58.8,Bundle additional services at no cost to boost value,Sales,1.179,False,17231,0.6570142343447387
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,17231,0.6570142343447387
